genus,image_url,summary
Platybelone,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Keeltail_needlefish.png/250px-Keeltail_needlefish.png,Platybelone is a genus of needlefish from the family Belonidae found in the marine habitats of Indo-Pacific to Atlantic ocean.
Lyconodes,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Merluccius_bilinearis.jpg/250px-Merluccius_bilinearis.jpg,"The Merlucciidae, commonly called merluccid hakes , are a family of cod-like fish, containing two genera. They are the only member of the suborder Merlucciodei. 
They are native to cold water in the Atlantic and Pacific oceans, and typically are found at depths greater than 50 m (160 ft) in subtropical, temperate, sub-Arctic or sub-Antarctic regions."
Metavelifer,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Metavelifer_multiradiatus2.jpg/250px-Metavelifer_multiradiatus2.jpg,"Metavelifer is a genus of fishes in the family Veliferidae. It is monotypic, being represented by the single species Metavelifer multiradiatus, commonly known as the spinyfin velifer. It grows to a length of 28 centimetres (11 in) TL and is found in the Indian and Pacific Oceans."
Linkenchelys,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Status_iucn3.1_blank.svg/250px-Status_iucn3.1_blank.svg.png,"Linkenchelys is a monospecific genus marine ray-finned fish belonging to the family Synaphobranchidae, the cutthroat eels. The only species in the genus is Linkenelchys multipora which is only known from around the Bahamas at around 228 m (748 ft).


== References ==

Froese, Rainer; Pauly, Daniel (eds.)."
Neolumpenus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Neolumpenus is a monotypic genus of marine ray-finned fishes belonging to the family Stichaeidae, the pricklebacks and shannies. Its only species is Neolumpenus unocellatus which is found in the northwestern Pacific Ocean."
Fedikovella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Fedikovella is a genus of sea snails, deep-sea limpets, marine gastropod mollusks in the family Cocculinidae."
Sinuber,,"Sinuber is a genus of predatory sea snails, marine gastropod mollusks in the family Naticidae, the moon snails."
Propustularia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Propustularia_surinamensis_%28MNHN-IM-2000-3557%29.jpeg/250px-Propustularia_surinamensis_%28MNHN-IM-2000-3557%29.jpeg,"Propustularia is a genus of sea snails, marine gastropod mollusks in the subfamily Erosariinae of the family Cypraeidae, the cowries.


== Species ==
Species within the genus Propustularia include:

† Propustularia renardi Dolin, 1998
Propustularia surinamensis (Perry, 1811)


== References ==

Schilder, F.A. (1927). Revision der Cypraeacea (Moll."
Nanobalcis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Nanobalcis_cherbonnieri_%28MNHN-IM-2000-5646%29.jpeg/250px-Nanobalcis_cherbonnieri_%28MNHN-IM-2000-5646%29.jpeg,"Nanobalcis is a genus of minute sea snails, marine gastropod mollusks in the family Eulimidae.


== Species ==
Nanobalcis cherbonnieri Warén, 1990
Nanobalcis nana (Monterosato, 1878)
Nanobalcis worsfoldi Warén, 1990
Species brought into synonymy

Nanobalcis chondrocidaricola (Warén, B. L. Burch & T. A. Burch, 1984): synonym of Vitreolina chondrocidaricola Warén, B. L. Burch & T. A. Burch, 1984
Nanobalcis hawaiiensis (Warén, B. L. Burch & T. A. Burch, 1984): synonym of Vitreolina hawaiiensis Warén, B. L. Burch & T. A. Burch, 1984


== References ==


== External links ==
To World Register of Marine Species
Warén A. & Mifsud C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck)."
Darbya,https://upload.wikimedia.org/wikipedia/commons/a/ad/Darbya_lira_001.jpg,"Darbya is a genus of sea snails, marine gastropod mollusks in the family Borsoniidae.


== Species ==
Species within the genus Borsonia include:

Darbya lira Bartsch, 1934


== Distribution ==
This marine genus occurs off Puerto Rico and the US Virgin Islands.


== References ==

Paul Bartsch, New Mollusks of the family Turritidae; Smithsonian miscellaneous collections v."
Parficulina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Notoficula is a genus of sea snails, marine gastropod mollusks in the family Eratoidae.


== Species ==
Species within the genus Notoficula include:

Notoficula bouveti (Thiele, 1912)
Notoficula otagoensis Dell, 1962
Notoficula signeyensis Oliver, 1983
Species brought into synonymy

Notoficula problematica Powell, 1951: synonym of Parficulina problematica(Powell, 1951)


== References ==

Oliver, P.G. (1983). Notoficula Thiele, a neotenous genus of eratoid gastropod from Antarctica."
Carinorbis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Carinorbis is a genus of gastropods belonging to the family Amathinidae.
The species of this genus are found in Europe and Northern America."
Hummelinckiella,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Tenagodus_anguinus_01.JPG/250px-Tenagodus_anguinus_01.JPG,"Siliquariidae is a family of sea snails with unusual, very loosely coiled shells. These are marine gastropod molluscs in the superfamily Cerithioidea.


== Taxonomy ==
The following two subfamilies have been recognized in the taxonomy of Bouchet & Rocroi (2005):

Siliquariinae Anton, 1838 - synonym: Tenagodidae Gill, 1871
Stephopomatinae Bandel & Kowalke, 1997


== Genera ==
Genera within the family Siliquariidae include:
Siliquariinae

Siliquaria Bruguière, 1789
Tenagodus Guettard, 1770
Stephopomatinae

Hummelinckiella Faber & Moolenbeek, 1999
Stephopoma Mörch, 1860
subfamily ?"
Redfernella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Redfernella delicata is a species of sea snail, a marine gastropod mollusk in the family Columbellidae, the dove snails.


== References ==


== Further reading ==
Espinosa J. & Ortea J (2020). ""Otra visión de la estructura del género Steironepion Pilsbry & Lowe, 1932 (Mollusca: Columbellidae), con la descripción de un nuevo género y ocho nuevas especies de Cuba, Costa Rica, Martinica y la Isla de Sal, Cabo Verde""."
Microcancilla,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Pseudobabylonella_brasiliensis_%28MNHN-IM-2000-2128%29.jpeg/250px-Pseudobabylonella_brasiliensis_%28MNHN-IM-2000-2128%29.jpeg,"Microcancilla is a genus of sea snails, marine gastropod mollusks in the subfamily Admetinae of the family Cancellariidae, the nutmeg snails.


== Species ==
Species within the genus Microcancilla include:

Microcancilla brasiliensis (Verhecken, 1991)
Microcancilla jonasi de Barros & Petit, 2007
Microcancilla microscopica (Dall, 1889) 
Microcancilla phoenix Souza, Pimenta & Miyaji, 2021


== References ==

Hemmen, J. (2007). Recent Cancellariidae."
Caribedaphne,,
Simnia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Simnia_spelta_%28Linnaeus%2C_1758%29_1.jpg/250px-Simnia_spelta_%28Linnaeus%2C_1758%29_1.jpg,"Simina is a village in Kamrup rural district, situated near south bank of river Brahmaputra.


== Transport ==
The village is near National Highway 37 and connected to nearby towns and cities with regular buses and other modes of transportation.


== Schools ==
Simina Anchalik Higher Secondary School serves the Simina village For Higher Education."
Retidrillia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Retidrillia_megalacme_001.jpg/250px-Retidrillia_megalacme_001.jpg,"Retidrillia is a genus of sea snails, marine gastropod mollusks in the family Borsoniidae.


== Species ==
Species within the genus Retidrillia include:

Retidrillia megalacme (Sykes, 1906)
Retidrillia pruina (Watson, 1881)
Retidrillia willetti (Dall, 1919)


== References ==

McLean J. H. (2000). Four new genera for northeastern Pacific gastropods."
Bathydomus,,"Bathydomus is a genus of sea snails, marine gastropod mollusks in the family Buccinidae, the true whelks."
Turneroconcha,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Vesicomya_galatheae_%2810.3897-zookeys.707.13042%29_Figure_4.jpg/250px-Vesicomya_galatheae_%2810.3897-zookeys.707.13042%29_Figure_4.jpg,"Vesicomyidae is a family of saltwater clams, marine bivalve molluscs in the superfamily Glossoidea.


== Genera and species ==
Genera, and some selected species, within the family Vesicomyidae are:

Subfamily Pliocardiinae Woodring, 1925
Abyssogena Krylova, Sahling & R. Janssen, 2010
Archivesica Dall, 1908
Austrogena Krylova, Sellanes, F. Valdés & D'Elía, 2014
Callogonia Dall, 1889
Calyptogena Dall, 1891
Calyptogena magnifica
Calyptogena pacifica Dall, 1891
Christineconcha Krylova & Cosel, 2011
† Cytherocardia Sacco, 1900
Ectenagena Woodring, 1938
Elenaconcha Cosel & Olu, 2009
† Hubertschenckia Takeda, 1953
Isorropodon Sturany, 1896
Laubiericoncha von Cosel & Olu, 2008
Laubiericoncha angulata (Dall, 1896) (formerly in Vesicomya)
Laubiericoncha chuni (Thiele & Jaeckel, 1931) (formerly in Vesicomya)
Laubiericoncha myriamae von Cosel & Olu, 2008
Laubiericoncha suavis (Dall, 1913) (formerly in Vesicomya)
Laubiericoncha sp. 'Edison Seamount'
Laubiericoncha sp."
Proteopitar,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Venus_verrucosa.jpg/250px-Venus_verrucosa.jpg,"The Veneridae or venerids, common name: Venus clams, are a very large family of minute to large, saltwater clams, marine bivalve molluscs. Over 500 living species of venerid bivalves are known, most of which are edible, and many of which are exploited as food sources.
Many of the most important edible species are commonly known (in the USA) simply as ""clams""."
Lernanthropus,,"Karl Heider (28 April 1856, Vienna – 2 July 1935, Deutschfeistritz) was an Austrian zoologist and embryologist known for his research involving the developmental history of invertebrates. He was the son of Moriz Heider, a pioneer of scientific dentistry in Austria.
He studied medicine and zoology in Graz and Vienna, obtaining his PhD in 1879 and his doctorate of medicine in 1883."
Calonastes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Rhynchomolgidae is a family of cyclopoid copepods in the order Cyclopoida. There are more than 40 genera and 280 described species in Rhynchomolgidae.
Tegastes,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Acropora_pulchra.jpg/250px-Acropora_pulchra.jpg,"Acropora is a genus of small polyp stony coral in the phylum Cnidaria. Some of its species are known as table coral, elkhorn coral, and staghorn coral. Over 149 species are described."
Neoalbionella,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Centroscyllium_fab.JPG/250px-Centroscyllium_fab.JPG,"The black dogfish (Centroscyllium fabricii) is a species of dogfish shark in the family Etmopteridae. It is common over the outer continental shelf and continental slope at depths of 180–2,250 m (590–7,380 ft). Females generally inhabit deeper water than males, and depending on the region, smaller sharks may occur at different depths than larger ones."
Ecphysarion,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Anchimolgidae is a family of cyclopoid copepods in the order Cyclopoida. There are more than 30 genera and 130 described species in Anchimolgidae.
Echinorhynchus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Parasite160048-fig3_-_Specimens_of_Echinorhynchus_baeri_collected_from_Salmo_trutta_in_Turkey.png/250px-Parasite160048-fig3_-_Specimens_of_Echinorhynchus_baeri_collected_from_Salmo_trutta_in_Turkey.png,"Echinorhynchus, from Ancient Greek ἐχῖνος (ekhînos), meaning ""hedgehog"", and ῥύγχος (rhúnkhos), meaning ""snout"", is a genus of acanthocephalan parasitic worms. They parasitize a wide variety of fishes from both marine and fresh waters. The intermediate host is usually a crustacean."
Distaplia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Distaplia_%28I1278%29_%2829011296706%29.jpg/250px-Distaplia_%28I1278%29_%2829011296706%29.jpg,"Distaplia is a genus of tunicates belonging to the family Holozoidae.
The genus has cosmopolitan distribution."
Pleurobrachia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Pleurobrachia_bachei.jpg/250px-Pleurobrachia_bachei.jpg,"Pleurobrachia is a common genus of Ctenophora (an exclusively marine phylum). Along with the genus Hormiphora, it generally has the common name sea gooseberry."
Deiopea,,"In Greek and Roman mythology, Dēĭŏpēa (Ancient Greek: Δηϊόπεια) may refer to two characters:

Deiopea, one of the Nereids, thus daughter of the Old Man of the Sea, Nereus and the Oceanid Doris. She was one of nymphs in the train of Cyrene along with her sisters, Ephyre, Opis and Arethusa.
Deiopea, one of Juno's fourteen nymphs."
Chlorotocus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG/250px-Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG,"Merluccius merluccius or the European hake is a merluccid hake of the genus Merluccius. Other vernacular names include Cornish salmon and herring hake. It is a predatory species, which was often netted alongside one of its favoured prey, the Atlantic herring, hence the latter common name."
Polycheles,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Iz_-_Polycheles_typhlops_-_1.jpg/250px-Iz_-_Polycheles_typhlops_-_1.jpg,"Polycheles is a genus of decapods within the family Polychelidae, with 9 current species assigned to it. Members of this genus are found in oceans worldwide at depths of 665 to 938 meters."
Tergestia,,
Ochetostoma,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Ochetostoma_erythrogrammon_sujiyumusi.jpg/250px-Ochetostoma_erythrogrammon_sujiyumusi.jpg,"Ochetostoma is a genus of echiurans belonging to the family Thalassematidae.
The genus has almost cosmopolitan distribution."
Candelabrum,,
Bedotella,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Melicertissa_orientalis.jpg/250px-Melicertissa_orientalis.jpg,Hebellidae is a family of hydrozoans in the order Leptothecata.
Ischnomesus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Ischnomesidae is a family of isopods belonging to the suborder Asellota.
Henricia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Henricia_sanguinolenta_-_Carantec.jpg/250px-Henricia_sanguinolenta_-_Carantec.jpg,"Henricia is a large genus of slender-armed sea stars belonging to the family Echinasteridae. It contains about fifty species.
The sea stars from this genus are ciliary suspension-feeders, filtering phytoplankton."
Crossaster,,
Ophiactis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Tiny_in-a-sponge_brittle_stars_%28Ophiactis_savignyi%29.jpg/250px-Tiny_in-a-sponge_brittle_stars_%28Ophiactis_savignyi%29.jpg,Ophiactis is a genus of brittle stars (Ophiuroidea).
Phoronis,,
Nephtys,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Nephtys_hombergii.jpg/250px-Nephtys_hombergii.jpg,"Nephthys or Nebet-Het in ancient Egyptian (Ancient Greek: Νέφθυς) was a goddess in ancient Egyptian religion. A member of the Great Ennead of Heliopolis in Egyptian mythology, she was a daughter of Nut and Geb. Nephthys was typically paired with her sister Isis in funerary rites because of their role as protectors of the mummy, with her brother Osiris, and as the sister-wife of Set."
Cliona,,
Pseudosuberites,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Spheciospongia vesparium, commonly known as the loggerhead sponge, is a species of sea sponge belonging to the family Clionaidae. While it is highly toxic to many fish, this sponge is eaten by certain angelfish and is known to form part of the diet of the hawksbill sea turtle (Eretmochelys imbricata).


== Description ==
This massive sponge has varying forms in different locations."
Erugosquilla,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Erugos_woodmas_210420_093206_gmbs.jpg/250px-Erugos_woodmas_210420_093206_gmbs.jpg,"Erugosquilla is a genus of crustaceans belonging to the family Squillidae. The genus was first described in 1995 by Raymond Brendan Manning. The type species is Erugosquilla massavensis (Kossmann, 1880)."
Cystophora,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2016-klappm%C3%BCtzemuseumkoenig.jpg/250px-2016-klappm%C3%BCtzemuseumkoenig.jpg,"The hooded seal or bladdernose seal (Cystophora cristata) is a large phocid found only in the central and western North Atlantic, ranging from Svalbard in the east to the Gulf of St. Lawrence in the west. The seals are typically silver-grey or white in color, with black spots that vary in size covering most of the body."
Phocoena,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Daan_Close_Up.PNG/250px-Daan_Close_Up.PNG,"The harbour porpoise (Phocoena phocoena) is one of eight extant species of porpoise. It is one of the smallest species of  cetacean. As its name implies, it stays close to coastal areas or river estuaries, and as such, is the most familiar porpoise to whale watchers."
Ichthyaetus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Pallas%27s_Gull_%28Ichthyaetus_ichthyaetus%29.jpg/250px-Pallas%27s_Gull_%28Ichthyaetus_ichthyaetus%29.jpg,"Ichthyaetus is a genus of gulls. The genus name is from Ancient Greek ikhthus, ""fish"", and aetos, ""eagle"". They were previously included in the genus Larus."
Clione,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Sea_angel.jpg/250px-Sea_angel.jpg,Cliona is a genus of demosponges in the family Clionaidae. It contains about eighty described species.
Tachybaptus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Little_Grebe_%28Tachybaptus_ruficollis%29-_Breeding_plumage_W2_IMG_8770.jpg/250px-Little_Grebe_%28Tachybaptus_ruficollis%29-_Breeding_plumage_W2_IMG_8770.jpg,"Tachybaptus is a genus of small birds of the grebe family. The genus name means ""quick diving"": it is from Ancient Greek takhys ""quick"" and bapto ""I dip"". It has representatives over much of the world, including the tropics."
Prosuberites,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Terpios fugax is a species of sea sponge belonging to the family Suberitidae. It is found on rocky shores on both sides of the North Atlantic. This species forms small, thin patches on rocks and would be inconspicuous if it weren't for its colour, a startlingly vivid blue."
Nymphon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Nymphon-leptocheles.jpg/250px-Nymphon-leptocheles.jpg,"Hypersexuality is a proposed medical condition said to cause unwanted or excessive sexual arousal, causing people to engage in or think about sexual activity to a point of distress or impairment. Whether it should be a clinical diagnosis used by mental healthcare professionals is controversial. Nymphomania and satyriasis are terms previously used for the condition in women and men, respectively."
Stylomesus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Ischnomesidae is a family of isopods belonging to the suborder Asellota.
Eurycope,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"The family Munnopsidae is a family of asellote isopoda which is one of the most speciose and frequently collected of the known isopod families. As currently structured it consists of nine subfamilies, 44 genera and about 364 species. The Munnopsidae is frequently the most abundant and diverse isopod family in benthic deep−sea communities and also has a wide distribution in cold waters."
Phyllacanthus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Phyllacanthus_imperialis.jpg/250px-Phyllacanthus_imperialis.jpg,"Phyllacanthus is a genus of echinoderms belonging to the family Cidaridae.
The genus has almost cosmopolitan distribution."
Leptonychotes,,
Chelophyes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Chelophyes is a genus of hydrozoans belonging to the family Diphyidae.
Athanas,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Athanas_granti_%28MNHN-IU-2014-6166%29_%28cropped%29.jpeg/250px-Athanas_granti_%28MNHN-IU-2014-6166%29_%28cropped%29.jpeg,"Athanas (Ancient Greek: Ἀθάνας, fl. 4th century BCE) of Syracuse was a historical writer who wrote a work on Sicily and Dion of Syracuse that continued the history of Philistus, and was quoted respectfully by the historians Plutarch and Diodorus Siculus.
He is probably the same as the writer named ""Athanis"" mentioned by the grammarian Athenaeus who also wrote a work on Sicily."
Millepora,,
Tripneustes,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Tripneustes_ventricosus_%28West_Indian_Sea_Egg%29_edit.jpg/250px-Tripneustes_ventricosus_%28West_Indian_Sea_Egg%29_edit.jpg,"Tripneustes ventricosus, commonly called the West Indian sea egg or white sea urchin, is a species of sea urchin. It is common in the Caribbean Sea, the Bahamas and Florida and may be found at depths of less than 10 metres (33 ft).


== Description ==
The test of the West Indian sea egg is dark in color, usually black, dark purple or reddish brown, with white spines 1 to 2 centimetres (0.39 to 0.79 inches) long."
Metalia,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Metalia_sternalis.JPG/250px-Metalia_sternalis.JPG,"Metallica is an American heavy metal band. It was formed in Los Angeles in 1981 by vocalist and guitarist James Hetfield and drummer Lars Ulrich, and has been based in San Francisco for most of its career. The band's fast tempos, instrumentals and aggressive musicianship made them one of the founding ""big four"" bands of thrash metal, alongside Megadeth, Anthrax and Slayer."
Halobaena,,
Eudyptes,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Macaroni_%28js%291.jpg/250px-Macaroni_%28js%291.jpg,"Eudyptes, from Ancient Greek εὖ (eû), meaning ""well"", and δύπτης (dúptes), meaning ""diver"", is a genus of penguins whose members are collectively called crested penguins. The exact number of species in the genus varies between four and eight depending on the authority, and a Chatham Islands species became extinct in recent centuries. All are black and white penguins with yellow crests, red bills and eyes, and are found on Subantarctic islands in the world's southern oceans."
Ophiolepis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Ophiura_ophiura.jpg/250px-Ophiura_ophiura.jpg,"Brittle stars, serpent stars, or ophiuroids (from Latin  ophiurus 'brittle star'; from Ancient Greek  ὄφις (óphis) 'serpent' and  οὐρά (ourá) 'tail'; referring to the serpent-like arms of the brittle star) are echinoderms in the class Ophiuroidea, closely related to starfish. They crawl across the sea floor using their flexible arms for locomotion. The ophiuroids generally have five long, slender, whip-like arms which may reach up to 60 cm (24 in) in length on the largest specimens."
Ctenactis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Ctenactis_echinata.jpg/250px-Ctenactis_echinata.jpg,"Ctenactis is a genus of solitary disc corals in the family Fungiidae. Members of this genus are found in the Indo-Pacific region.


== Characteristics ==
Members of this genus are medium to large oval disc corals."
Atypopenaeus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Penaeus_monodon.jpg/250px-Penaeus_monodon.jpg,"Penaeidae is a family of marine crustaceans in the suborder Dendrobranchiata, which are often referred to as penaeid shrimp or penaeid prawns. The Penaeidae contain many species of economic importance, such as the tiger prawn, whiteleg shrimp, Atlantic white shrimp, and Indian prawn. Many prawns are the subject of commercial fishery, and farming, both in marine settings, and in freshwater farms."
Leucocarbo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Microcarbo_melanoleucos_Austins_Ferry_3.jpg/330px-Microcarbo_melanoleucos_Austins_Ferry_3.jpg,"Phalacrocoracidae is a family of approximately 40 species of aquatic birds commonly known as cormorants and shags. Several different classifications of the family have been proposed, but in 2021 the International Ornithologists' Union (IOU) adopted a consensus taxonomy of seven genera. The great cormorant (Phalacrocorax carbo) and the common shag (Gulosus aristotelis) are the only two species of the family commonly encountered in Britain and Ireland, and the names ""cormorant"" and ""shag"" have been later assigned to different species in the family somewhat haphazardly."
Frenulina,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Frenulina_sanguinolenta_internal.jpg/250px-Frenulina_sanguinolenta_internal.jpg,"Frenulina is an extant genus of brachiopods, known from shallow waters in the warmer parts of the Pacific and Indian Oceans. Its shell is biconvex, rounded pentagonal in profile, and dependent on the species scarlet with creamy white radiating stripes of quickly varying width, beige or seldom entirely white. It lives attached by a stalk to a hard underground."
Jaffaia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Jaffaia is a monotypic genus of brachiopods belonging to the family Dallinidae. The only species is Jaffaia jaffaensis from southern Australia. The species was described by Blochmann in 1910 and recently re-described in the Australian Journal of Taxonomy.
Tessarabrachion,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Tessarabrachion is a monotypic genus of species of krill, containing only the species Tessarabrachion oculatum."
Macropetasma,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Penaeus_monodon.jpg/250px-Penaeus_monodon.jpg,"Penaeidae is a family of marine crustaceans in the suborder Dendrobranchiata, which are often referred to as penaeid shrimp or penaeid prawns. The Penaeidae contain many species of economic importance, such as the tiger prawn, whiteleg shrimp, Atlantic white shrimp, and Indian prawn. Many prawns are the subject of commercial fishery, and farming, both in marine settings, and in freshwater farms."
Aristaeopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Aristaeopsis_edwardsiana-Carabineros.jpg/250px-Aristaeopsis_edwardsiana-Carabineros.jpg,"Aristaeopsis is a monotypic genus of deepwater prawn. Its only species Aristaeopsis edwardsiana, commonly known as Carabineros shrimp or cardinal prawn, is the target of commercial fisheries. The scientific name honours Henri Milne-Edwards."
Cronius,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Cronius_ruber_%2810.7717-peerj.4260%29_Figure_2A.png/250px-Cronius_ruber_%2810.7717-peerj.4260%29_Figure_2A.png,Cronius is a genus of crabs containing the two species Cronius ruber and Cronius tumidulus.
Sthenocephalus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Osteogeneiosus_militaris.jpg/250px-Osteogeneiosus_militaris.jpg,"Osteogeneiosus militaris, the soldier catfish, is a species of sea catfish found in the Indian and western Pacific Oceans from Pakistan to the Malay Archipelago. It is found in marine, brackish and fresh waters along the coasts. It grows to a length of 35 cm and is commercially caught for human consumption."
Acanthacaris,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/KreeftbijDenOsse.jpg/250px-KreeftbijDenOsse.jpg,"Lobsters are malacostracan decapod crustaceans of the family Nephropidae or its synonym Homaridae. They have long bodies with muscular tails and live in crevices or burrows on the sea floor. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others."
Homarinus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Cancer_capensis_Herbst.png/250px-Cancer_capensis_Herbst.png,"The Cape lobster (Homarinus capensis) is a species of small lobster that lives off the coast of South Africa, from Dassen Island to Haga Haga. Only a few dozen specimens are known, mostly regurgitated by reef-dwelling fish. It lives in rocky reefs, and is thought to lay large eggs that have a short larval phase, or that hatch directly as a juvenile."
Paratyphlotanais,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Typhlotanaidae is a family of crustaceans belonging to the order Tanaidacea.
Leptoclinides,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Leptoclinides_reticulatus.jpg/250px-Leptoclinides_reticulatus.jpg,Leptoclinides is a genus of tunicates belonging to the family Didemnidae. The genus has a cosmopolitan distribution.
Cephalorhynchus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Commdolph01.jpg/250px-Commdolph01.jpg,"Cephalorhynchus is a genus in the dolphin family Delphinidae.


== Extant species ==
It consists of six species:

The species have similar physical features—they are small, generally playful, blunt-nosed dolphins—but they are found in distinct geographical locations.
A phylogenetic analysis in 2006 indicated the two species traditionally assigned to the genus Lagenorhynchus, the hourglass dolphin L. cruciger and Peale's dolphin L. australis are actually phylogenetically nested among the species of Cephalorhynchus, and they suggested that these two species should be transferred to the genus Cephalorhynchus."
